instanceType,instanceFamily,instanceFamilyName,location,currentGeneration,hypervisor,processorArchitectures,processorManufacturer,processor,vCpus,memorySizeInGiB,storage,nitroEnclavesSupport,onDemandLinuxHr,onDemandRhelHr,onDemandWindowsHr,reserved3yNoUpfrontLinuxHr,reserved3yNoUpfrontRhelHr,reserved3yNoUpfrontWindowsHr
c6a.48xlarge,c,Compute optimized,sa-east-1,1.0,nitro,x86_64,AMD,AMD EPYC 7R13 Processor,192.0,384.0,EBS only,supported,11.3184,13.1616,20.1504,5.1415,6.9847,13.9735
c6a.metal,c,Compute optimized,sa-east-1,1.0,,x86_64,AMD,AMD EPYC 7R13 Processor,192.0,384.0,EBS only,unsupported,11.3184,13.1616,20.1504,5.1415,6.9847,13.9735
c7i.48xlarge,c,Compute optimized,sa-east-1,1.0,nitro,x86_64,Intel,Intel Xeon Scalable (Sapphire Rapids),192.0,384.0,EBS only,unsupported,13.2048,15.048,22.0368,5.9984,7.8416,14.8304
c7i.metal-48xl,c,Compute optimized,sa-east-1,1.0,,x86_64,Intel,Intel Xeon Scalable (Sapphire Rapids),192.0,384.0,EBS only,unsupported,13.2048,15.048,22.0368,5.9984,7.8416,14.8304
c8g.48xlarge,c,Compute optimized,sa-east-1,1.0,nitro,arm64,AWS,AWS Graviton4 Processor,192.0,384.0,EBS only,supported,11.7293,13.5725,,5.3274,7.1706,
c8g.metal-48xl,c,Compute optimized,sa-east-1,1.0,,arm64,AWS,AWS Graviton4 Processor,192.0,384.0,EBS only,unsupported,11.7293,13.5725,,5.3274,7.1706,
g5.48xlarge,g5,GPU instance,sa-east-1,1.0,nitro,x86_64,AMD,AMD EPYC 7R32,192.0,768.0,2 x 3800 GB NVMe SSD,supported,27.6864,29.5296,36.5184,11.9605,13.8037,20.7925
g6.48xlarge,g6,GPU instance,sa-east-1,1.0,nitro,x86_64,AMD,AMD EPYC 7R13 Processor,192.0,768.0,8 x 940 NVMe SSD,supported,22.693,24.5362,31.525,10.4161,12.2593,19.2481
inf2.48xlarge,inf2,Machine Learning ASIC Instances,sa-east-1,1.0,nitro,x86_64,AMD,AMD EPYC 7R13 Processor,192.0,768.0,EBS only,supported,22.0681,23.9113,,9.5334,11.3766,
m6a.48xlarge,m6a,General purpose,sa-east-1,1.0,nitro,x86_64,AMD,AMD EPYC 7R13 Processor,192.0,768.0,EBS only,supported,13.2192,15.0624,22.0512,5.9766,7.8198,14.8086
