instanceType,instanceFamily,instanceFamilyName,location,currentGeneration,hypervisor,processorArchitectures,processorManufacturer,processor,vCpus,memorySizeInGiB,storage,nitroEnclavesSupport,onDemandLinuxHr,onDemandRhelHr,onDemandWindowsHr,reserved3yNoUpfrontLinuxHr,reserved3yNoUpfrontRhelHr,reserved3yNoUpfrontWindowsHr
c6gd.large,c,Compute optimized,us-west-1,1.0,nitro,arm64,AWS,AWS Graviton2 Processor,2.0,4.0,1 x 118 NVMe SSD,supported,0.096,0.1248,,0.041,0.0698,
c6gn.large,c,Compute optimized,us-west-1,1.0,nitro,arm64,AWS,AWS Graviton2 Processor,2.0,4.0,EBS only,supported,0.108,0.1368,,0.0513,0.0801,
c6i.large,c,Compute optimized,us-west-1,1.0,nitro,x86_64,Intel,Intel Xeon 8375C (Ice Lake),2.0,4.0,EBS only,unsupported,0.106,0.1348,0.198,0.0482,0.077,0.1402
c6in.large,c,Compute optimized,us-west-1,1.0,nitro,x86_64,Intel,Intel Xeon 8375C (Ice Lake),2.0,4.0,EBS only,unsupported,0.1417,0.1706,0.2338,0.0569,0.0857,0.1489
c7g.large,c,Compute optimized,us-west-1,1.0,nitro,arm64,AWS,AWS Graviton3 Processor,2.0,4.0,EBS only,supported,0.0901,0.1189,,0.041,0.0698,
c7gd.large,c,Compute optimized,us-west-1,1.0,nitro,arm64,AWS,AWS Graviton3 Processor,2.0,4.0,1 x 118 NVMe SSD,supported,0.1134,0.1422,,0.049,0.0778,
c7i-flex.large,c,Compute optimized,us-west-1,1.0,nitro,x86_64,Intel,Intel Xeon Scalable (Sapphire Rapids),2.0,4.0,EBS only,unsupported,0.1057,0.1345,0.1931,0.0481,0.0769,0.1355
c7i.large,c,Compute optimized,us-west-1,1.0,nitro,x86_64,Intel,Intel Xeon Scalable (Sapphire Rapids),2.0,4.0,EBS only,unsupported,0.1113,0.1401,0.2033,0.0506,0.0794,0.1426
c8g.large,c,Compute optimized,us-west-1,1.0,nitro,arm64,AWS,AWS Graviton4 Processor,2.0,4.0,EBS only,supported,0.0991,0.1279,,0.0451,0.0739,
t2.medium,t,General purpose,us-west-1,1.0,xen,"i386, x86_64",Intel,Intel Xeon Family,2.0,4.0,EBS only,unsupported,0.0552,0.084,0.0732,0.0275,0.0563,0.0455
t3.medium,t,General purpose,us-west-1,1.0,nitro,x86_64,Intel,Intel Skylake E5 2686 v5,2.0,4.0,EBS only,unsupported,0.0496,0.0784,0.068,0.0214,0.0502,0.0398
t3a.medium,t,General purpose,us-west-1,1.0,nitro,x86_64,AMD,AMD EPYC 7571,2.0,4.0,EBS only,unsupported,0.0446,0.0734,0.063,0.0193,0.0481,0.0377
t4g.medium,t,General purpose,us-west-1,1.0,nitro,arm64,AWS,AWS Graviton2 Processor,2.0,4.0,EBS only,unsupported,0.04,0.0688,,0.0173,0.0461,
c5n.large,c,Compute optimized,us-west-1,1.0,nitro,x86_64,Intel,Intel Xeon Platinum 8124M,2.0,5.25,EBS only,unsupported,0.135,0.164,0.227,0.054,0.083,0.146
m1.large,m1,General purpose,us-west-1,0.0,xen,x86_64,Intel,Intel Xeon Family,2.0,7.5,2 x 420 SSD,unsupported,0.19,0.22,0.314,,,
m3.large,m3,General purpose,us-west-1,0.0,xen,x86_64,Intel,Intel Xeon E5-2670 v2 (Ivy Bridge/Sandy Bridge),2.0,7.5,1 x 32 SSD,unsupported,0.154,0.183,0.28,,,
m4.large,m4,General purpose,us-west-1,0.0,xen,x86_64,Intel,Intel Xeon E5-2676 v3 (Haswell),2.0,8.0,EBS only,unsupported,0.117,0.1458,0.209,0.0583,0.0871,0.1503
m5.large,m5,General purpose,us-west-1,1.0,nitro,x86_64,Intel,Intel Xeon Platinum 8175,2.0,8.0,EBS only,unsupported,0.112,0.141,0.204,0.048,0.077,0.14
m5a.large,m5a,General purpose,us-west-1,1.0,nitro,x86_64,AMD,AMD EPYC 7571,2.0,8.0,EBS only,unsupported,0.101,0.13,0.193,0.044,0.072,0.136
m5ad.large,m5ad,General purpose,us-west-1,1.0,nitro,x86_64,AMD,AMD EPYC 7571,2.0,8.0,1 x 75 NVMe SSD,unsupported,0.122,0.151,0.214,0.053,0.082,0.145
